gender,height,weight,age,family,rich,curse,can_fly,popular,profession_group,hair_color,clothing_color,eyes_color,skill_color,weapon,equipment,str,int,dex,lux,isWind_Archer
1,148,88,29,0,0,1,1,0,4,4,7,7,2,1,4,782,2921,8111,145,0
1,166,90,14,0,1,0,1,1,2,3,5,4,2,6,1,6821,3882,207,8855,0
0,175,44,30,0,0,1,1,1,4,4,7,3,3,4,3,4663,9411,5145,1735,0
0,165,43,11,1,1,1,1,1,2,6,6,6,7,4,2,2347,8102,7979,2083,0
0,201,129,11,0,0,0,1,1,1,3,5,3,6,6,3,1130,2060,5024,7302,0
0,178,70,46,1,1,1,1,0,2,6,1,1,1,4,2,8870,6164,9184,1670,0
1,182,104,34,0,1,1,1,0,4,2,2,6,4,1,1,5219,6158,4637,6704,0
0,186,92,27,0,1,1,0,0,4,3,3,3,1,4,3,7830,8923,241,6948,0
0,196,123,35,0,1,1,1,1,4,6,7,4,3,5,2,471,8335,4664,3452,0
0,158,77,55,1,1,0,0,0,5,5,2,3,7,2,5,6815,1164,5239,3254,0
1,205,60,48,1,1,1,0,0,3,1,3,1,6,2,5,1976,4272,1110,5285,0
1,206,100,25,0,0,1,0,1,2,4,6,4,7,2,5,1621,2408,4491,150,0
0,143,52,54,1,1,1,1,1,4,1,1,5,4,2,1,7733,2098,7236,973,0
0,143,51,53,1,1,1,1,0,3,5,6,6,6,3,2,4238,2784,7743,5899,0
0,200,113,36,1,0,0,0,0,1,6,3,7,6,6,4,2227,4618,7230,9383,0
1,184,89,25,1,0,0,0,0,5,4,7,6,4,2,1,8474,5808,35,3093,0
0,175,47,20,0,0,0,0,0,5,2,5,2,1,6,3,7392,3260,537,1704,0
1,209,101,59,1,1,0,0,0,1,4,7,6,5,3,5,6783,2536,2096,5332,0
1,141,122,18,0,0,1,0,0,1,3,4,2,2,3,3,9047,3525,7160,6513,0
1,156,65,21,1,0,0,0,0,1,4,7,5,6,2,5,8760,2847,7626,3903,0
1,145,61,49,1,0,1,0,0,3,2,2,5,6,1,3,6506,4887,905,6242,0
1,159,99,46,1,0,1,0,0,5,7,1,7,5,3,1,36,1715,9130,1900,0
1,201,83,37,0,0,1,1,1,5,4,5,5,7,3,3,9183,8100,5252,1922,0
1,158,125,46,1,0,0,1,1,5,5,1,4,4,6,4,2444,8423,7937,7172,0
1,175,65,59,1,0,1,0,0,4,2,7,3,2,6,4,338,870,5671,8110,0
1,171,129,52,1,0,1,0,1,1,5,4,7,4,4,2,3867,200,7156,3030,1
1,187,66,19,0,0,0,0,1,1,4,2,3,4,5,4,9680,1661,6881,8345,0
1,205,123,23,1,0,0,1,1,3,6,3,7,4,1,5,8061,3267,8811,2831,0
0,147,71,46,1,1,1,1,0,3,3,4,1,5,4,2,7354,7110,751,4295,0
0,171,55,34,0,0,0,1,0,1,1,6,4,6,5,2,1935,3791,2387,8795,0
1,144,92,33,0,0,0,1,1,3,3,5,6,7,2,4,727,6237,5722,7214,0
1,145,101,20,1,0,1,1,1,2,6,6,5,5,1,3,1472,1098,8402,8585,0
1,199,118,14,0,0,1,0,1,2,7,6,5,7,1,2,1876,2376,2318,8627,0
0,160,52,32,0,0,1,0,0,3,6,3,5,4,4,1,6294,3661,8892,8380,0
0,183,105,11,1,1,0,0,1,1,2,2,1,6,3,4,9806,6642,6430,6873,0
0,196,110,10,0,0,1,0,1,3,6,2,4,6,2,3,6104,9372,5028,325,0
1,194,124,30,0,0,1,0,0,2,7,5,5,4,5,2,5430,2695,5826,306,0
0,157,72,46,1,1,1,0,0,3,7,7,4,4,2,1,2937,3022,4798,8027,0
0,179,71,48,0,1,1,1,1,3,2,3,7,3,2,4,8363,2034,1349,9183,0
1,176,49,36,0,1,0,0,0,3,5,6,1,3,6,2,5219,8355,8250,2036,0
1,175,91,37,1,1,1,1,0,4,2,5,3,6,3,3,7535,3572,2219,3192,0
0,171,95,30,1,1,1,0,1,1,5,6,7,2,2,5,7206,398,8008,5899,0
1,198,52,43,1,0,0,1,1,3,1,3,6,7,2,4,728,2686,6406,688,0
0,182,85,48,0,1,1,0,0,3,3,6,3,2,1,2,5831,710,9274,277,0
0,203,44,47,0,1,1,0,1,5,7,3,7,3,5,1,286,3301,2945,9054,0
1,189,78,54,1,1,1,1,1,3,1,6,6,6,3,2,3175,2364,1481,4302,0
1,144,111,26,0,0,1,1,0,4,5,3,5,2,2,5,1553,5704,8949,2883,0
1,145,72,21,0,0,1,1,1,4,2,7,4,1,1,3,7574,1789,6956,9349,0
0,187,45,52,0,1,1,0,0,1,6,7,7,2,3,5,4647,5713,8104,5526,0
0,157,45,23,1,0,1,0,1,4,5,7,4,2,4,2,4203,5644,4868,4211,0
0,184,83,38,0,1,1,1,1,1,2,5,5,5,4,5,3491,2658,8992,5476,0
0,149,106,22,0,0,0,0,1,2,6,5,7,1,6,1,6827,1999,3997,4235,0
0,185,53,25,1,0,0,0,0,3,4,1,7,5,6,4,4673,2462,3076,3238,0
1,189,62,13,1,0,1,0,1,1,2,5,2,7,4,3,5701,1777,2241,7345,1
1,147,102,52,1,1,1,0,1,3,3,3,7,7,5,5,7314,5495,2420,7158,0
0,151,102,16,1,0,0,0,1,5,6,3,6,2,3,1,3904,3548,5233,3762,0
0,148,73,25,0,1,1,1,1,2,2,4,3,7,6,1,9952,5077,7866,5948,0
0,178,115,52,1,0,0,0,1,3,3,5,3,4,2,3,3783,1772,6814,151,0
0,206,63,30,1,1,0,0,1,3,5,3,6,5,4,5,2760,4311,2966,1826,0
1,208,53,42,1,0,0,1,0,5,7,3,4,6,1,5,6924,579,8182,555,0
0,154,85,55,0,0,1,1,0,3,2,4,4,2,1,3,5569,8109,2949,87,0
0,201,49,23,1,1,0,1,1,3,2,2,2,5,6,2,4906,9122,1746,8383,0
1,200,84,15,1,1,0,1,0,4,5,1,6,6,4,4,5983,3995,894,8176,1
0,208,119,55,1,0,1,1,0,4,6,5,7,1,4,2,3643,3852,7323,8360,0
1,208,75,25,0,0,0,1,0,4,3,5,6,7,3,5,9679,4682,5973,8899,0
1,187,116,39,0,0,1,1,1,5,4,1,6,7,3,1,3368,8636,2437,2535,0
0,155,99,37,1,0,0,0,0,5,5,7,5,6,2,4,4184,6332,6636,1327,0
1,195,86,21,0,0,1,0,1,2,6,3,2,4,1,4,134,5642,2408,4191,0
1,155,93,45,0,0,0,1,1,3,5,1,3,6,2,4,2320,6474,2625,6642,0
0,157,82,49,1,1,0,1,1,2,6,5,3,1,5,5,7549,5041,8255,8810,0
0,198,109,15,1,1,1,1,1,3,7,6,5,5,4,2,3126,8677,4423,9413,0
0,161,120,40,1,0,1,1,1,2,3,7,3,6,1,3,770,3009,929,4080,0
1,209,50,31,1,0,0,0,0,5,7,1,2,7,2,3,3771,7669,6574,772,0
1,144,104,41,1,1,0,1,0,5,2,2,5,2,4,4,7866,2830,9961,3026,1
1,176,58,48,1,0,0,1,1,5,3,3,1,3,1,5,3633,5937,7987,5581,0
0,182,125,47,0,0,1,0,0,1,1,4,1,7,5,1,1700,4341,2803,8057,0
0,169,102,11,1,0,0,0,0,4,4,3,5,7,4,4,8115,1892,2325,2093,0
1,169,82,24,1,1,0,0,0,2,1,3,2,3,2,3,6497,878,8302,2978,0
0,140,104,32,1,1,1,1,1,5,3,3,7,7,3,5,4613,130,3718,4784,0
0,174,58,21,0,0,0,1,0,5,5,3,4,4,3,4,7747,8740,5649,7414,0
1,155,56,23,1,0,0,0,1,4,2,4,6,4,5,2,8711,3238,638,8487,0
1,147,52,44,1,0,0,0,0,2,4,6,6,2,3,1,9945,3148,360,7669,0
0,201,88,32,1,0,0,1,0,2,5,4,6,2,3,4,8273,2819,2352,7500,0
1,150,67,44,0,0,1,0,0,4,7,2,5,4,1,3,4120,566,6763,7454,0
1,171,103,49,1,0,1,1,0,2,7,1,4,1,6,1,4592,9547,3615,1361,0
1,145,121,59,0,0,1,1,0,2,2,4,3,7,3,4,7721,7879,7597,9570,0
0,153,100,57,0,1,0,0,1,4,4,2,7,5,4,5,2651,3560,7261,8932,0
0,200,122,45,0,1,0,1,1,5,3,7,6,4,4,4,3853,2979,7733,9617,0
0,165,127,53,0,1,1,0,1,5,6,4,5,5,4,4,2290,8646,4977,3623,0
1,154,46,26,0,1,0,1,1,3,1,1,5,4,4,4,1460,324,4544,20,1
0,163,123,43,1,1,0,1,0,2,2,4,3,6,2,3,5719,6315,9741,2229,0
1,188,126,10,1,0,1,1,1,2,5,5,4,3,1,3,8821,1007,8972,5855,0
1,192,95,14,0,0,0,1,0,5,3,6,4,1,2,5,8847,4445,4531,9977,0
0,194,60,42,1,1,1,1,0,2,2,1,3,3,5,3,3545,9223,3893,3403,0
0,170,89,53,1,0,0,1,1,5,4,5,2,4,4,4,673,7568,6658,5964,0
0,158,88,20,0,0,0,1,1,5,4,2,5,7,6,4,2457,4262,6592,5897,0
1,207,44,42,0,0,0,0,1,2,1,6,5,7,2,4,4226,6378,9470,378,0
1,195,108,24,1,1,1,1,0,2,7,7,5,7,6,4,9784,4136,5498,2586,0
1,158,71,31,0,1,0,0,1,3,7,7,3,5,5,2,7200,6965,7048,8232,0
0,179,112,58,1,1,0,0,1,4,4,3,7,3,3,4,1517,3728,7726,5578,0
0,192,72,39,1,0,1,0,1,1,2,6,4,1,4,4,8231,4052,4765,8280,0
0,208,102,15,0,0,1,0,0,1,3,6,7,2,5,2,6963,1060,4921,3485,0
1,203,94,11,0,1,0,1,0,2,2,6,2,3,2,2,7485,5508,9954,5359,0
1,148,110,38,1,0,0,1,0,1,3,3,6,2,3,2,2226,8278,9208,6969,0
0,167,114,41,0,0,1,1,0,2,1,3,6,7,5,1,2004,3970,5942,3108,0
1,198,99,32,0,1,1,0,0,5,4,5,4,6,6,1,1524,2002,7176,5989,0
0,156,126,31,0,1,0,1,1,4,2,3,6,7,2,4,8918,8689,98,471,0
0,160,81,45,1,1,1,1,0,5,4,3,6,7,5,5,1243,6576,137,7890,0
0,197,111,34,1,0,1,0,1,3,7,4,5,6,2,1,5641,6396,44,8450,0
0,185,125,21,1,1,1,1,1,2,7,6,3,3,6,5,2304,379,2308,8546,0
0,167,126,22,0,0,1,1,1,2,2,1,4,3,2,3,7955,7927,4323,8831,0
0,201,115,43,1,1,0,1,0,2,3,6,7,2,5,5,1594,5823,5663,3565,0
0,155,77,50,1,0,1,0,1,1,2,5,7,1,5,4,7340,9644,985,7264,0
0,191,129,38,1,1,1,0,0,1,6,2,6,2,3,4,5904,9834,7939,3028,0
0,200,79,16,1,0,1,1,0,1,6,5,2,3,5,5,9846,3300,5717,7236,0
1,189,62,20,0,1,1,0,1,2,3,1,4,7,6,5,1303,2404,3844,1519,0
0,142,94,25,1,0,0,0,0,2,2,1,4,4,6,3,6742,4497,5230,2860,0
0,180,73,45,0,0,0,0,1,3,4,5,2,5,6,2,5634,536,6714,6792,0
0,159,86,11,1,0,1,0,1,5,5,6,3,5,4,1,6918,5917,4436,6095,0
1,185,80,18,1,0,0,1,1,5,2,7,7,2,2,2,8904,8393,5453,6322,0
1,153,74,33,0,1,0,1,1,1,7,6,2,2,5,2,8876,2418,9692,2394,0
1,203,110,14,0,0,0,0,0,3,1,2,1,7,2,5,2209,694,396,4154,0
0,150,94,25,0,0,1,1,0,2,4,2,6,7,6,1,3153,9478,3178,4366,0
1,150,95,16,0,1,0,0,0,2,1,3,7,3,4,1,3403,3309,9032,7332,1
0,144,62,10,0,0,0,0,1,3,3,3,7,1,2,2,2421,163,3108,9051,0
1,201,126,11,1,0,0,1,0,1,2,2,6,5,5,5,9090,4930,41,2302,0
0,143,110,40,1,1,0,0,0,5,2,2,2,7,6,3,1886,4003,9335,8239,0
1,164,70,20,0,1,1,0,0,3,2,1,1,3,1,2,3137,4237,1265,4226,0
1,181,42,34,1,1,1,1,0,1,7,7,2,7,2,1,539,4936,2800,8279,0
0,187,80,54,1,0,0,0,1,4,4,7,5,1,2,5,1977,1987,486,7058,0
0,145,87,19,1,0,0,0,0,4,6,2,1,4,5,1,2776,9709,5537,6499,0
0,147,100,42,1,1,1,1,1,2,6,1,6,6,3,4,7458,6720,5062,6000,0
0,142,109,11,1,0,0,1,1,2,7,5,7,1,2,1,5129,1773,2105,5440,0
1,198,82,59,1,0,1,1,0,1,6,1,4,7,1,2,1685,3567,280,3926,0
1,147,69,47,1,0,1,1,1,2,6,2,7,7,6,5,2945,4337,3342,8122,0
1,168,96,22,1,0,0,0,0,3,3,7,4,3,6,4,2600,5999,7564,9243,0
0,141,82,29,1,0,1,1,0,1,2,6,3,6,2,2,5073,8815,974,7961,0
0,171,50,30,1,1,1,0,0,1,3,4,1,1,1,1,1543,838,7177,4404,0
1,164,95,38,1,1,0,1,0,5,1,3,7,4,2,4,6766,4750,6490,6336,0
1,165,127,23,1,0,0,0,0,3,3,1,6,6,6,4,1282,403,9731,3139,0
0,148,88,41,0,1,1,1,1,2,2,4,1,3,6,1,3138,1928,4583,5774,0
1,190,110,27,0,0,0,0,1,2,2,6,5,2,2,5,5853,2367,8803,1234,0
1,204,108,19,0,0,1,0,1,4,2,6,4,4,2,1,2604,7635,8481,6765,0
0,162,127,35,1,0,0,1,1,1,6,7,3,7,5,3,3020,9657,6628,1576,0
1,200,58,43,1,0,0,0,0,4,2,3,4,1,4,2,9452,1147,9232,5855,1
1,168,125,32,1,1,1,0,1,3,7,5,7,7,2,2,8322,1754,7095,6370,0
1,152,56,12,1,1,1,1,1,2,5,4,3,5,2,1,7087,141,1093,3466,0
0,161,93,53,1,1,1,1,0,1,1,2,1,7,1,1,562,7888,2187,28,0
1,146,44,30,0,1,0,0,0,1,7,2,2,2,5,4,981,2297,613,1238,0
0,150,55,53,1,0,1,0,0,3,7,7,7,4,5,1,5836,6629,736,3072,0
1,149,73,48,1,0,0,0,1,2,7,5,3,1,1,5,4856,146,5693,9747,0
0,144,128,50,1,0,0,1,0,3,1,5,2,4,2,3,1911,7982,6488,9380,0
0,164,88,18,0,1,1,0,1,2,2,4,1,6,2,2,6508,8532,8285,4828,0
1,177,43,32,0,0,1,1,0,4,5,1,1,3,4,2,4940,896,5920,9446,1
0,144,53,17,0,1,0,0,1,4,2,7,5,3,2,3,743,6556,9999,9127,0
1,149,100,19,0,0,0,0,0,1,1,3,3,3,5,4,8439,4330,5192,1623,0
0,161,109,11,1,1,1,0,1,3,5,5,5,4,4,4,4478,5849,535,1054,0
0,183,95,40,0,0,1,0,1,5,7,1,7,2,1,1,7437,3442,9272,7728,0
0,145,73,34,0,0,0,1,1,3,4,4,5,6,2,2,9350,4927,4109,6008,0
1,208,107,34,0,0,0,1,1,4,3,4,2,6,1,5,5829,3711,8081,8615,0
1,141,40,32,1,1,0,1,1,5,5,4,5,3,1,3,6149,5934,9240,3573,0
0,158,86,14,0,0,0,0,1,5,5,7,6,6,5,3,7654,8502,2703,7771,0
1,198,50,12,1,0,0,1,1,1,7,2,6,6,1,5,350,2916,4076,4008,0
1,208,127,59,1,0,0,0,0,5,4,3,6,3,5,3,1864,6078,8667,5393,0
0,184,49,32,0,0,1,0,1,3,1,5,2,2,1,5,7849,8484,3493,7231,0
1,199,71,48,0,0,0,1,1,3,1,7,4,5,4,2,3141,7157,2549,4759,1
1,164,64,37,1,1,0,0,0,4,1,7,7,3,1,3,5434,4119,7727,1545,0
0,184,64,16,0,1,1,1,1,5,6,4,4,2,2,1,6241,1762,1675,6086,0
1,144,94,11,0,0,1,0,0,3,5,7,6,6,4,2,8615,5357,6924,7928,1
0,152,62,47,0,0,1,1,1,1,2,6,1,4,4,2,6500,8820,1287,8054,0
0,206,40,51,0,0,1,1,0,4,2,5,7,6,2,2,350,2066,1122,4030,0
0,198,40,34,1,0,0,1,1,5,4,4,6,1,2,5,6002,1102,9172,9241,0
1,189,60,37,1,1,0,0,0,5,5,5,7,2,4,2,9528,935,7500,688,1
0,196,61,39,1,1,0,1,1,5,2,5,4,3,1,3,5699,2422,7755,7903,0
0,209,117,54,0,0,0,0,0,1,1,2,7,6,1,2,1088,9636,5112,1881,0
0,194,54,40,0,1,0,1,0,1,3,5,5,5,4,4,6378,9867,502,1980,0
1,170,117,30,1,1,1,1,0,5,4,6,4,1,6,3,6691,6927,8372,6233,0
0,164,49,29,0,1,0,1,0,1,7,7,6,3,5,3,9010,667,5421,7939,0
1,150,108,57,1,1,0,1,1,1,2,1,5,3,4,1,3301,5315,8304,6863,1
1,141,116,29,1,0,0,1,1,2,6,7,3,7,1,3,9905,8448,2866,2310,0
0,161,55,22,0,0,1,0,1,4,1,4,5,6,1,3,5032,1034,9902,513,0
0,172,97,40,0,0,0,1,0,1,6,4,6,7,5,2,4867,4764,9480,4077,0
0,201,79,10,1,0,1,0,1,2,7,7,4,6,3,2,6013,8957,249,3614,0
1,150,71,37,0,0,0,1,0,2,3,5,7,3,5,5,1036,9397,1982,9248,0
1,147,98,46,0,1,1,0,0,4,2,5,2,4,5,3,4422,9750,3078,5918,0
1,208,49,18,1,1,0,0,1,5,5,6,2,2,5,5,853,457,8864,6861,0
1,147,84,53,1,0,1,1,0,1,4,6,7,2,4,2,8670,4865,8964,2969,1
0,207,68,59,0,1,0,1,1,2,5,5,4,1,4,3,4557,134,764,7809,0
0,179,60,47,1,1,1,0,0,5,5,6,4,3,5,3,5942,9166,7882,151,0
0,200,97,41,1,1,1,1,0,2,6,4,7,1,3,4,1519,5205,7807,2474,0
0,182,47,47,0,0,1,1,1,2,6,6,2,4,2,2,7317,8713,9845,4661,0
1,167,92,20,1,0,1,0,1,1,4,6,4,5,3,5,364,4532,6101,4212,0
1,154,110,23,0,1,0,0,1,1,3,6,5,7,1,1,8220,8654,2216,7371,0
1,148,60,32,1,0,1,0,1,2,3,5,5,2,6,1,2727,9147,5794,2550,0
0,151,55,28,0,0,0,1,0,3,6,7,5,6,3,3,843,4060,6238,2873,0
1,196,117,23,1,1,0,1,0,1,2,6,2,2,1,1,6271,6868,3443,2515,0
0,168,49,11,0,1,0,0,1,4,3,6,2,5,5,5,2912,2613,8657,132,0
0,183,80,13,0,0,1,0,1,4,5,6,5,1,3,3,2506,6478,947,4822,0
1,194,68,42,1,0,1,0,0,2,4,5,7,4,2,2,2556,3925,4821,1264,0
0,182,47,24,1,1,1,0,0,1,6,5,6,5,2,3,9831,2254,9965,3838,0
1,186,98,42,1,0,1,1,0,3,4,5,2,5,3,5,4349,1905,9929,1482,0
0,153,72,15,0,0,1,0,1,3,6,4,6,3,1,3,9213,3022,6252,9238,0
1,144,84,25,1,0,1,0,0,5,1,6,6,3,4,5,7671,3070,6917,1244,1
1,207,44,51,1,1,1,0,1,3,3,4,4,7,4,1,6704,2991,622,9502,1
1,154,59,55,0,0,0,1,1,3,3,5,5,3,2,3,9605,4381,9740,5321,0
0,159,69,48,1,0,1,0,0,3,1,4,7,7,4,5,3615,2212,2159,5698,0
0,203,102,22,1,1,1,1,1,5,2,5,6,4,2,3,8182,6678,6377,7087,0
0,183,105,56,0,1,1,0,1,4,6,5,4,6,1,2,6677,6337,5025,2434,0
0,191,71,46,1,0,1,1,0,4,4,4,7,3,3,2,4634,1240,7465,3553,0
0,152,71,43,1,0,0,0,1,3,6,1,2,6,3,1,6417,5887,1256,2531,0
1,193,94,37,0,1,1,1,0,5,6,6,6,1,5,1,4034,3834,9428,7381,0
0,186,40,43,0,0,0,0,1,5,3,7,3,1,4,5,2161,7508,3548,7560,0
0,191,53,30,1,1,1,1,1,5,6,1,3,6,5,5,6778,6501,730,7719,0
0,189,107,57,1,0,1,1,1,5,1,3,5,3,2,1,5846,1079,3616,8514,0
0,200,67,22,0,0,1,1,1,2,7,6,1,7,1,3,937,2805,3473,5263,0
1,187,57,53,1,1,0,1,0,2,5,6,3,6,1,3,6542,7116,4431,996,0
1,179,90,53,1,1,0,0,0,4,1,5,2,3,5,4,5583,1234,319,3976,0
1,171,90,45,1,0,0,1,0,4,7,2,7,4,6,1,2863,7811,2449,1181,0
0,158,65,25,1,0,0,0,0,5,5,5,4,3,5,4,8004,8290,3916,3164,0
1,195,106,16,1,0,1,0,0,1,1,7,5,7,1,1,8935,3676,8684,7736,0
0,160,48,44,1,1,1,0,0,5,4,1,7,4,1,4,3376,3773,9943,4731,0
0,205,62,52,0,0,0,1,0,4,2,5,5,1,6,1,2060,736,6424,1723,0
1,173,122,15,1,1,1,1,0,4,7,3,5,1,2,4,6639,124,1708,3668,0
0,189,67,51,0,1,0,0,1,5,6,5,4,2,2,5,2619,515,973,4197,0
0,206,106,33,0,0,0,1,1,4,5,2,6,4,3,1,5339,728,7228,8787,0
0,186,129,58,1,1,1,0,1,3,2,2,1,3,6,2,3745,7757,5056,9482,0
1,173,68,37,0,0,0,1,1,5,1,5,1,1,2,4,8326,5024,31,8384,0
1,175,124,54,1,0,1,0,1,4,1,5,3,4,1,5,5814,3643,5015,9252,0
1,152,113,46,0,1,1,1,1,4,6,5,2,3,1,3,6565,2747,4906,8491,0
1,185,51,36,1,0,1,1,1,5,3,5,3,4,5,1,4810,8184,7581,8816,0
0,185,118,45,1,0,1,1,0,2,7,6,3,1,6,4,9145,6215,5588,3875,0
1,176,101,20,0,1,0,0,0,1,5,7,5,7,6,4,6458,9940,5268,9388,0
0,180,78,24,1,0,1,0,1,2,5,6,1,2,1,1,2737,3540,1630,9156,0
1,207,65,55,1,0,0,0,1,2,6,1,3,7,4,1,6068,449,5033,6451,1
1,203,118,34,0,0,1,1,0,3,4,4,2,5,5,2,8798,4817,6803,696,0
0,167,70,49,1,0,1,0,1,5,1,4,5,2,5,4,2573,362,8798,3744,0
0,174,111,34,1,1,0,1,0,3,2,3,2,1,1,5,8005,4600,9830,5119,0
1,190,81,38,1,0,1,0,0,4,6,2,3,2,4,1,9006,9631,9857,1898,1
0,202,79,20,1,0,0,1,1,3,3,1,2,2,1,2,6714,7377,2800,3089,0
1,147,129,48,0,1,1,1,0,4,4,3,4,1,1,4,1376,4667,8751,337,0
0,194,57,56,1,1,0,0,0,2,4,4,6,5,2,4,4368,31,4453,897,0
0,148,118,37,1,1,1,0,1,3,5,4,7,1,4,5,5032,1192,4127,493,0
1,170,47,40,1,1,1,0,0,4,7,5,6,5,1,4,2005,6198,99,8674,0
1,192,107,33,0,0,0,1,1,1,1,3,5,3,2,5,4393,9842,1440,137,0
1,191,91,30,0,0,1,1,0,5,5,7,1,6,5,2,6611,8830,1823,3859,0
0,177,124,20,1,1,0,0,0,4,3,4,4,5,2,4,8271,5499,4060,3091,0
1,195,99,19,1,0,0,1,0,2,4,1,3,5,6,3,5987,9446,327,159,0
1,167,40,25,0,1,1,0,1,5,4,4,6,3,2,4,5090,3686,7107,7096,0
1,153,63,32,0,0,1,1,0,1,5,6,4,3,3,5,2661,3541,7592,857,0
0,155,118,16,1,1,0,0,1,2,3,1,3,1,4,1,9739,9545,7903,4233,0
1,152,44,12,0,0,0,0,1,5,4,4,4,7,5,5,9209,6841,6553,8532,0
1,176,55,54,0,1,1,1,1,1,5,1,7,2,2,5,3775,4791,5034,5941,0
1,180,117,59,1,1,0,1,0,4,7,1,3,7,5,4,6259,5236,8048,3239,0
1,147,100,29,1,1,1,0,0,5,2,5,6,5,4,2,9271,1817,5986,6740,1
0,154,54,17,1,1,1,0,1,2,5,1,4,1,5,4,886,9565,8392,5559,0
1,204,69,40,0,1,0,1,0,5,7,6,7,3,1,2,2421,4906,3249,3284,0
0,140,104,44,0,1,1,0,1,4,6,3,1,7,3,1,6502,9612,6603,4476,0
0,182,113,25,0,0,1,0,0,5,2,3,4,6,5,3,6072,74,4855,2822,0
1,186,111,20,0,1,1,0,0,3,1,6,7,3,6,2,3804,4704,4789,2359,0
1,144,92,47,0,0,0,1,0,4,2,1,4,1,4,2,3828,2126,9294,7329,1
0,181,113,22,0,0,0,1,1,1,5,1,3,3,1,5,3135,6588,698,7476,0
0,171,78,22,0,1,0,0,0,1,3,1,7,6,5,2,4952,472,2232,5938,0
0,177,87,23,0,0,1,0,1,1,7,5,7,1,3,1,4652,424,9686,181,0
1,167,124,27,1,1,1,0,1,5,1,3,1,2,5,2,7340,4169,7827,904,0
1,178,120,45,1,0,1,1,1,5,2,6,1,2,4,5,6930,7198,5674,4879,1
1,150,54,58,0,1,1,1,1,4,3,7,6,3,6,1,9820,11,6001,2516,0
1,201,127,16,1,0,1,0,1,1,5,7,6,5,2,1,6809,2301,5419,411,0
0,181,88,13,0,1,1,0,1,3,3,3,7,1,6,4,9127,4432,5925,3343,0
0,146,108,44,0,1,0,1,1,4,6,6,6,6,6,4,6210,3410,848,2994,0
0,201,123,14,1,0,0,1,0,2,3,5,1,7,4,5,3005,1452,4211,9140,0
0,171,78,39,0,1,1,0,1,1,3,3,4,7,5,4,4621,1875,9452,4642,0
0,205,88,39,1,1,0,1,1,5,4,2,5,1,3,3,9817,5076,1708,833,0
0,164,61,57,1,1,1,1,1,2,2,3,5,4,5,3,3181,3496,8982,7904,0
1,206,117,26,0,1,1,0,0,1,6,2,6,2,5,3,7245,3963,9388,3184,0
1,180,126,17,1,1,1,0,0,5,1,6,7,2,2,4,3477,7387,6466,8533,0
1,200,101,18,1,1,1,1,1,3,6,3,6,1,6,5,6131,9343,414,9684,0
1,191,44,35,0,0,0,0,0,5,5,4,3,7,3,3,1177,2439,9595,6328,0
1,147,40,13,0,0,0,0,1,2,6,5,7,1,4,3,3159,9670,8310,3919,1
1,195,118,34,1,0,1,0,1,2,6,6,5,3,6,4,8846,7212,2562,9836,0
1,160,109,32,0,1,1,1,0,4,2,5,6,5,5,4,2026,8602,741,8014,0
1,178,127,31,1,0,1,0,1,4,3,1,2,6,5,4,1538,3017,3329,4692,0
0,203,83,37,0,0,0,0,0,2,4,5,4,7,3,2,5705,9167,144,146,0
1,187,87,44,0,0,1,0,0,3,2,6,4,7,5,3,8354,8631,8234,4749,0
0,167,71,44,0,0,0,1,1,1,1,7,7,7,4,1,7140,1944,6748,2354,0
1,169,116,35,1,0,1,0,1,3,3,7,3,3,3,1,1094,8826,1959,7128,0
0,193,124,22,0,1,1,1,0,2,3,6,6,6,2,1,8932,4679,5254,5350,0
0,142,67,19,0,1,1,0,0,4,1,7,3,5,6,4,1815,8061,364,9244,0
1,195,50,28,0,0,0,0,1,5,6,7,5,4,2,2,5191,4032,5446,501,0
1,195,115,38,0,1,0,0,1,2,5,1,4,4,1,3,8502,8598,9742,811,0
1,154,79,12,0,1,1,1,1,5,1,7,3,4,4,2,9546,110,5559,9472,1
0,205,46,20,1,0,0,1,0,3,5,1,6,1,1,4,601,9100,6257,1338,0
0,203,122,33,1,0,0,0,1,5,2,4,5,1,4,1,4907,4340,597,8779,0
0,169,60,39,0,0,1,1,0,4,7,7,3,6,2,2,3086,1227,7032,3555,0
1,164,117,11,1,0,1,0,0,3,1,2,2,1,3,2,1680,5778,5022,2296,0
1,158,52,31,1,1,1,0,0,1,4,2,5,4,6,5,4009,5832,3272,7068,0
1,186,84,51,0,0,1,1,1,4,5,4,1,7,2,2,9875,2725,3730,6601,0
1,179,95,52,1,0,1,1,0,5,4,4,1,2,5,3,5388,2874,2926,7555,0
1,208,89,31,0,1,0,0,1,3,6,7,1,7,6,2,93,1288,5986,804,0
1,155,104,21,1,0,0,0,1,3,2,3,7,6,1,3,3950,7940,1509,9991,0
0,143,44,33,0,1,1,0,0,3,3,7,2,6,4,2,578,9785,2261,8999,0
0,175,124,54,0,1,0,1,1,5,2,4,5,6,5,5,4350,5194,1023,388,0
0,183,68,14,1,1,1,0,0,5,4,3,1,4,5,5,2933,7327,9092,957,0
1,156,78,16,0,0,1,0,1,4,3,5,4,1,4,5,7169,6292,2683,3949,1
0,199,124,20,1,0,1,0,0,2,2,5,7,4,6,4,7862,2183,3271,7643,0
1,162,122,18,1,0,0,0,1,3,2,6,5,7,1,2,4714,9060,7493,7853,0
